custid,debtinc,creddebt,othdebt,preloan
5006,4.21,1.47,2.15,2
5007,13.63,4.45,4.33,2
5008,17.75,3.69,2.34,2
5009,12.06,3.32,4.88,1
5010,12.16,1.82,3.99,2
5011,8.9,2.34,2.24,2
5012,9.32,2.24,3.47,2
5013,9.29,2.41,2.9,2
5014,26.38,2.55,8.84,1
5015,13.48,4.2,4.05,2
5016,5.66,1.9,2.84,2
5017,6.88,4.8,3.71,1
5018,6.87,2.23,3.38,1
5019,14.56,3.06,2.95,2
5020,8.86,2.38,1.59,2
5021,12.75,2.63,3.59,2
5022,9.69,2.12,3.13,2
5023,39.94,2.6,9.01,1
5024,12.87,1.24,1.86,2
5025,3.92,2.53,1.06,2
5026,9.3,0.82,1.8,1
5027,13.28,1.9,8.6,2
5028,2.81,0.97,1.32,2
5029,12.5,2.7,2.29,2
5030,6.51,3.42,3.38,2
5031,3.74,0.53,2.18,2
5032,12.91,1.34,2.47,1
5033,18.39,2.02,5.63,2
5034,14.27,4.59,7.3,1
5035,10.85,1.42,2.68,2
5036,6.81,0.67,1.28,2
5037,12.44,2.89,2.97,1
5038,8.13,1.84,1.78,1
5039,10.01,1.79,2.26,1
5040,10.92,2.24,2.68,2
5041,16.15,1.07,3.48,1
5042,18.3,3.49,6.71,1
5043,5.18,4.04,5,2
5044,13.8,1.1,2.6,2
5045,8.74,1.82,3.63,1
5046,6.19,0.93,1.75,2
5047,15.33,2.09,4.45,2
5048,10.27,3.49,1.92,2
5049,9.27,1.43,2.68,1
5050,8.21,2.78,1.87,2
5051,20.02,4.36,8.52,2
5052,9.93,3.14,2.73,1
5053,17.6,2.72,4.24,1
5054,7.73,1.99,1.65,1
5055,15.38,3.83,3.31,1
5056,20.2,3.37,6.38,2
5057,11.73,3.13,2.96,2
5058,18.37,3.75,4,1
5059,14.22,2.08,3.18,1
5060,5.02,2.34,1.92,2
5061,11.63,2.26,2.65,1
5062,9.65,0.93,3.26,2
5063,9.18,1.24,3.28,1
5064,6.9,0.75,0.83,1
5065,13.68,2.67,2.73,2
5066,20.23,6.7,13.8,1
5067,18.42,2.83,4.06,2
5068,10.74,4.12,1.4,2
5069,4.95,1.88,0.69,2
5070,8.55,2.54,2.77,1
5071,11.69,1.95,2.44,2
5072,16.12,3.09,3.51,2
5073,6.26,2.72,2.34,1
5074,13.51,6.58,3.02,2
5075,9.62,3.08,1.23,1
5076,10.64,2.5,1.8,2
5077,21.34,2.4,3.76,1
5078,11.28,0.92,3.59,2
5079,11.76,2.89,1.7,2
5080,26.41,3.52,7.38,1
5081,5.3,1.75,3.17,2
5082,8.89,2.59,3.27,2
5083,6.14,0.99,3.49,2
5084,6.76,1.96,2.42,2
5085,25.5,2.5,6.43,2
5086,9.97,2.2,1.93,2
5087,19.41,4.69,5.02,1
5088,17.89,6.4,6.27,2
5089,13.85,2.2,1.36,1
5090,17.71,5.33,9.25,2
5091,16.16,2.18,1.88,2
5092,14.62,2.4,1.81,1
5093,13.71,2.63,4.07,1
5094,5.86,1.12,1.75,1
5095,9.58,2.99,4.48,2
5096,7.4,2.65,1.11,2
5097,8.19,0.4,2.54,1
5098,6.86,1.32,2.58,1
5099,7.78,0.65,3.77,2
5100,23.36,4.15,4.48,2
5101,8.81,0.54,2.13,2
5102,6.44,2.48,5.38,1
5103,13.36,2.51,3.54,1
5104,13.03,0.34,3.71,2
5105,5.65,1.78,2.93,1
5106,9.75,2.66,4.42,1
5107,7.12,2.76,2.48,1
5108,6,2.12,0.19,1
5109,10.86,2.19,5.13,2
5110,6.87,1.23,2.58,1
5111,16.86,2.75,13.9,1
5112,10.89,2.96,2.41,1
5113,6.42,1.3,1.13,2
5114,5.98,1.44,1.95,1
5115,11.05,4.47,3.91,1
5116,7.7,1.6,3.14,2
5117,15.09,2.06,3.84,2
5118,14.23,4.65,16.22,1
5119,4.79,3.24,0.79,1
5120,11.05,1.89,4.13,2
5121,4,1.39,1.99,1
5122,15.11,2.05,2.01,2
5123,15.81,5.07,11.71,1
5124,22.45,4.91,10.83,1
5125,23.73,6.83,9.83,1
5126,8.08,0.4,2.26,1
5127,18.13,5.91,6.01,2
5128,2.9,1.78,1.13,1
5129,7.33,2.15,1,2
5130,15.71,3.59,3.84,2
5131,15.84,3.84,8.32,2
5132,10.61,1.27,3.11,2
5133,4.29,0.73,0.91,1
5134,7.4,2.37,1.4,1
5135,5.75,1.32,0.3,2
5136,7.9,0.98,1.23,1
5137,10.11,2.25,2.74,2
5138,13.11,0.86,2.28,1
5139,8.42,2.04,3.41,1
5140,24.1,3.22,6.02,2
5141,19.34,1.65,4.93,1
5142,10.99,4.5,2.36,2
5143,8.18,2.14,1.05,1
5144,16.34,10.61,7.73,1
5145,14.84,2.96,3.38,2
5146,27.74,4.63,5.87,2
5147,1.93,3.14,2.1,2
5148,18.67,4,3.52,2
5149,21.77,1.38,8.18,2
5150,15.47,7.68,10.16,1
5151,13.43,5.66,13.49,1
5152,25.03,4.65,9.69,1
5153,4.42,2.68,1.17,2
5154,10.67,3.22,2.63,1
5155,13.22,1.7,1.47,1
5156,8.11,2.62,6.76,1
5157,9.13,2.01,2.09,1
5158,15.11,1.37,4.25,1
5159,7.07,5.15,2.12,2
5160,11.14,0.65,2.75,1
5161,27.3,3.82,7.07,1
5162,8.18,3.73,3,1
5163,16,1.46,3.49,2
5164,23.87,3.1,4.55,1
5165,7.13,0.84,3.36,1
5166,9.7,2.94,1.75,2
5167,9.95,1.95,1.86,1
5168,18.21,5.17,7,2
5169,17.35,3.11,2.27,1
5170,7.31,3.8,1.47,1
5171,10.45,6.61,6.28,1
5172,1.51,2,0.52,2
5173,11.92,2.56,2.77,2
5174,21.39,1.13,7.51,1
5175,7.85,2.36,2.89,1
5176,11.15,2.24,3.03,1
5177,18.34,4.28,3.09,1
5178,5.56,2.18,1.58,2
5179,7.39,1.5,1.66,1
5180,9.34,3.2,3,1
5181,7.65,2.86,2.67,1
5182,29.34,6.04,6.03,1
5183,16.06,0.83,5.93,2
5184,14.88,1.35,3.61,2
5185,16.42,2.5,3.27,1
5186,8.4,2.44,2.07,1
5187,10.21,2.63,2.06,1
5188,24.71,3.34,5.65,2
5189,5.09,2.52,1.41,1
5190,10.35,2.99,1.54,2
5191,4.56,1.31,3.04,1
5192,6.8,0.87,1.96,1
5193,4.73,2.29,5.24,2
5194,5.44,1.25,0.89,1
5195,11.15,3.3,2.12,1
5196,6.2,1.72,3.76,2
5197,11.85,2.95,2.13,1
5198,20.33,2.09,2.34,2
5199,8.9,2.51,2.07,2
5200,6.56,1.3,0.72,1
5201,25.84,22.26,12.43,1
5202,10.43,0.95,5.88,1
5203,7.52,2.36,3.3,1
5204,8.77,1.79,2.73,1
5205,10.5,4.35,4.39,1
5206,4.45,0.85,0.47,1
5207,14.86,0.71,7.75,1
5208,22.11,3.59,10,2
5209,9.77,3.17,2.33,2
5210,14.64,2.95,3.39,1
5211,30.23,11.96,7.19,2
5212,14.51,5.36,3.19,2
5213,16.46,2.08,3.1,1
5214,14.55,3.8,3.07,1
5215,15.74,2.83,2.47,2
5216,18.06,2.42,2.82,2
5217,22.28,6.72,8.07,1
5218,9.26,1.25,1.21,1
5219,7.58,2.39,1.99,1
5220,7.89,1.69,2.82,1
5221,7.51,1.08,2.78,2
5222,13.78,0.61,5.12,2
5223,4,2.74,1.7,2
5224,10.36,0.92,1.35,1
5225,17.54,3.52,5.47,1
5226,28.44,14.97,18.4,1
5227,21.67,3.98,14.45,2
5228,8.13,1.05,0.66,2
5229,9.11,2.79,4.28,1
5230,12.98,1.28,3.17,1
5231,5.55,2.77,2.07,1
5232,5.16,1.34,0.94,1
5233,6.1,2.86,0.68,1
5234,12.29,2.02,5.04,2
5235,16.91,7.81,9.28,1
5236,4.04,2.38,3.27,2
5237,16.05,4.62,4.5,1
5238,12.55,1.01,3.99,1
5239,21.35,7.35,4.09,2
5240,17.43,1.92,5.13,1
5241,15.38,3.56,2.2,1
5242,9.48,3.07,1.24,2
5243,9.12,0.48,2.14,1
5244,17.26,9.7,27.91,1
5245,13.67,5.43,5.69,1
5246,17.32,1.74,4.52,2
5247,7.35,1.91,1.23,1
5248,11.35,2,3.63,1
5249,2.84,2.36,1.07,1
5250,4.03,0.69,2.13,2
5251,3.99,0.75,0.53,1
5252,20.69,1.2,4.21,2
5253,4.63,0.65,1.01,1
5254,11.52,1.69,4.15,1
5255,19.9,8.72,5.03,1
5256,19.18,3.29,9.54,1
5257,23.26,3.63,4.69,1
5258,19.54,3,3.9,2
5259,27.6,4.54,10.13,1
5260,9.07,3.38,2.21,1
5261,4.69,2.32,1.57,1
5262,2.04,2.28,1.7,1
5263,19.27,3.98,4.04,1
5264,7.06,1.65,2.66,2
5265,14.04,1.88,2.46,2
5266,5.21,2.82,2.04,1
5267,12.27,0.94,1.23,1
5268,6.83,1.94,2.43,2
5269,12.35,8.12,3.19,1
5270,4.26,3.19,1.62,2
5271,13.14,2.05,4.67,2
5272,10.54,1.27,3.53,2
5273,5.91,3.58,1.08,2
5274,44.02,15.41,15.28,1
5275,4.18,1.57,1.26,2
5276,4.54,0.98,0.62,2
5277,6.62,2.38,2.98,2
5278,6.42,3.03,1.35,2
5279,4.8,2.96,2.95,1
5280,6.92,1.63,0.47,1
5281,10.62,4.76,2.26,2
5282,34.81,7.43,10.29,1
5283,16.53,5.4,4.19,2
5284,5.89,2.89,1.99,2
5285,12.97,2.73,5.97,1
5286,25.96,1.56,5.69,2
5287,8.59,2.82,2.15,2
5288,7.56,0.97,4.88,2
5289,9.69,0.87,1.2,1
5290,8.74,3.72,4.14,1
5291,6.81,2.54,3.59,1
5292,10.27,1.29,2.46,2
5293,3.58,3.08,1.94,2
5294,21.34,9.82,7.93,2
5295,21.78,4.52,9.34,1
5296,13.28,0.77,4.92,1
5297,21.09,1.85,3.86,2
5298,12.68,4.81,1.89,1
5299,9.53,3.66,2.89,1
5300,13.55,1.9,2.63,2
5301,12.02,3.29,3.34,1
5302,2.84,2.23,1.67,1
5303,10.05,3.07,2.66,1
5304,32.86,6.62,16.2,1
5305,18.08,2.71,3.44,1
5306,11.59,2.22,8.02,1
5307,8.28,3.36,1.88,1
5308,6.89,1.89,5.3,2
5309,7.15,1.05,2,1
5310,5.44,0.99,1.62,2
5311,7.29,3.21,1.93,1
5312,12.38,3.7,10.45,1
5313,9.66,2.57,1.57,1
5314,16.84,4.13,2.3,2
5315,21.83,3.46,5.51,2
5316,11.38,1.02,4.1,1
5317,5.16,2.56,2.38,2
5318,9.54,2.33,1.45,1
5319,28.01,7.49,9.58,1
5320,34.55,3.66,12.07,2
5321,15.42,2.07,2.99,1
5322,5.72,0.83,4.57,2
5323,8.38,3.11,1.94,1
5324,3.56,0.65,2.18,1
5325,22.76,3.61,5.23,1
5326,6.26,1.96,1.94,1
5327,2.71,0.26,0.79,2
5328,1.33,3.02,1.77,2
5329,6.79,0.27,2.94,2
5330,20.55,9.16,10,1
5331,28.12,8.13,9.76,1
5332,4.9,1.7,0.99,1
5333,10.75,2.84,5.23,2
5334,14.99,2.24,2.35,1
5335,19.75,6.19,6.82,2
5336,8.45,2.17,2.83,2
5337,1.42,0.22,1.15,1
5338,11.15,3.41,8.01,2
5339,5.95,3.71,0.75,1
5340,4.09,1.82,3.16,2
5341,16.77,7.6,10.69,2
5342,10.28,4.46,3.41,1
5343,20.11,3.24,11.85,1
5344,33.25,5.51,5,2
5345,10.95,19.01,13.24,2
5346,15.47,4.71,5.36,1
5347,6.1,2.85,2.22,2
5348,13.1,3.45,1.53,2
5349,14.42,5.08,4.55,2
5350,19.46,4.59,3.41,2
5351,5.91,3.18,6.5,1
5352,11.89,3.48,2.17,2
5353,14.05,3.99,3.44,2
5354,11.01,2.41,3.02,2
5355,19.16,4.47,4.28,1
5356,14.47,3.13,1.75,2
5357,5.94,3.24,11.47,2
5358,21.25,0.64,2.76,2
5359,15.27,2.69,2.31,1
5360,5.29,1.73,1.88,1
5361,7.76,0.46,0.88,2
5362,12.63,2.92,3.92,1
5363,7.19,1.06,1.3,1
5364,7.23,0.62,2.57,2
5365,26.28,5.26,4.07,2
5366,24.34,1.67,4.14,1
5367,18.64,17.43,24.08,2
5368,7.58,0.56,1.47,2
5369,22.61,3.91,10.34,1
5370,6.01,1.34,1.44,2
5371,22.19,3.12,3.41,1
5372,8.53,3.1,2.73,2
5373,11.93,1.07,3.39,1
5374,6.3,1.39,1.97,2
5375,6.1,0.52,1.19,2
5376,8.19,2.55,5.52,2
5377,20.39,2.8,3.91,1
5378,11.44,0.5,3.8,1
5379,13.97,3.27,19.36,2
5380,18.31,5.28,5.45,1
5381,8.73,2.54,2.77,1
5382,11.7,3.02,3.5,2
5383,7.93,3.55,3.1,2
5384,7.16,1.77,2.22,1
5385,11.2,6.27,8.01,2
5386,10.02,3.26,1.54,1
5387,9.72,2.01,1.18,1
5388,21.31,6.26,6.51,1
5389,18.32,4.41,2.25,1
5390,1.91,2.83,0.51,2
5391,4.41,1.08,2.18,2
5392,28.71,2.56,22.13,2
5393,35.61,5.26,7.8,2
5394,18.05,7.15,5.04,2
5395,19.61,2.46,2.33,1
5396,8.71,4.11,2.4,1
5397,8.96,4.74,5.64,1
5398,17.13,2.13,9.88,1
5399,23.41,1.22,4.73,1
5400,21.97,6.56,3.05,2
5401,11.13,2.86,2.44,2
5402,20.86,3.76,5.66,2
5403,9.32,4.26,13.64,2
5404,19.45,2.77,3.34,2
5405,23.17,3.2,4.14,2
5406,24.63,2.34,4.61,1
5407,8.06,1.71,4.09,1
5408,5.88,2.02,0.87,2
5409,15.3,2.71,2.34,1
5410,10.98,1.93,6.45,2
5411,21.08,2.95,3.51,2
5412,12.49,2.78,3.52,1
5413,6.08,1.95,2.3,1
5414,8.51,1.12,2.76,2
5415,9.75,3.69,3.05,1
5416,16.4,0.66,7.25,2
5417,15.36,5.87,7.87,1
5418,7.27,0.45,1.93,2
5419,4.11,2.82,2.23,2
5420,3.14,3.17,2.42,1
5421,18.51,3.55,4.51,2
5422,6.92,0.71,2.8,2
5423,6.32,3.06,0.53,1
5424,6.51,2.82,2.24,2
5425,7.53,1.29,1.53,1
5426,8.39,2.78,3,1
5427,10.7,2.67,4.76,1
5428,14.98,1.72,2.95,1
5429,12.16,6.84,15.2,1
5430,27.53,2.31,4.42,1
5431,12.35,4.11,2.29,2
5432,16.5,4.48,3.08,2
5433,19.41,2.2,4.58,1
5434,8.84,0.52,3.54,1
5435,12.93,3.61,2.6,2
5436,14.79,4.93,6.68,1
5437,6.14,2.16,2.03,1
5438,17.48,4.28,5.68,2
5439,10.32,4.48,5.69,2
5440,20.85,2.32,2.13,2
5441,12.58,2.46,3.04,1
5442,7.93,0.92,1.51,1
5443,21.34,5.19,12.49,1
5444,31.59,1.78,5.12,2
5445,10.22,0.37,1.83,2
5446,12.79,1.49,2.95,2
5447,17.18,3.88,6.88,1
5448,21.41,4.13,18.43,1
5449,26.04,1.37,4.3,2
5450,26.55,5.44,19.78,2
5451,5.48,1.59,1,2
5452,10.7,0.84,4.25,2
5453,18.61,6.46,7.05,2
5454,9.89,2.05,3.86,2
5455,6.54,3.23,3.68,1
5456,8.93,3.08,2.48,2
5457,5.22,1.61,1.52,1
5458,10.42,7.77,12.11,1
5459,7.4,2.62,1.88,2
5460,15.82,5.85,5.34,2
5461,6.9,2.12,0.84,2
5462,7.54,1.91,0.92,1
5463,4.64,2.33,4.3,2
5464,5.25,1.04,0.75,1
5465,17.07,7.8,5.01,1
5466,20.46,7.56,5.24,1
5467,7.99,2.54,4.37,2
5468,7.79,1.49,0.78,1
5469,20.33,3.45,6.52,1
5470,10.9,3.78,8.4,1
5471,16.29,3.35,2.97,1
5472,6.1,0.48,1.94,1
5473,18.01,1.2,13.01,2
5474,11.89,1.3,2,2
5475,30.57,6.37,1.72,2
5476,13.43,2.53,2.96,1
5477,8.61,3.02,1.47,1
5478,8.28,3.21,7.23,2
5479,11.22,1.98,3.57,2
5480,13.88,1.45,2.58,2
5481,7.35,1.05,1.43,2
5482,7.95,0.5,2.89,2
5483,11.55,2.4,3.47,2
5484,37.58,7.79,12.32,2
5485,34.26,5.07,3.74,2
5486,5.73,2.38,2.03,2
5487,7.31,1.99,4.23,1
5488,17.58,2.78,7.2,2
5489,5.69,1.42,3.11,2
5490,6.41,2.84,2.16,2
5491,17.85,7.65,1.31,1
5492,9.07,2.28,1.6,1
5493,20.34,1.25,4.67,1
5494,13.92,0.75,2.43,2
5495,17.39,4.82,1.5,2
5496,8.95,2.49,3.12,2
5497,9.36,1.13,3.12,1
5498,16.26,4.39,2.76,1
5499,11.9,1.14,1.49,2
5500,29.38,8.1,6.32,1
5501,8.21,3.83,2.85,2
5502,17.98,7.23,6.1,1
5503,11.36,3.36,2.68,1
5504,6.9,0.6,2.43,1
5505,29.04,4.52,5.88,2
5506,13.21,3.89,9.5,2
5507,29.2,3.68,3.46,2
5508,5.03,1.52,1.97,2
5509,7.95,2.03,2.65,1
5510,3.74,1.45,2.03,1
5511,21.8,2.47,4.51,2
5512,18.29,2.48,2.93,2
5513,20.52,4.38,7.45,1
5514,5.38,2.02,3.55,2
5515,13.59,3.74,3.44,1
5516,5.46,2.37,3.88,2
5517,5.5,2.33,1.98,1
5518,9.02,3.18,1.18,1
5519,14.02,3.95,1.59,2
5520,17.66,5.95,5.63,2
5521,8.52,1.93,3.02,1
5522,6.49,1.17,3.02,1
5523,11.88,6.13,8.34,2
5524,11.6,2.55,3.45,2
5525,8.54,3.49,2.3,1
5526,6.57,2.58,4.88,2
5527,15.36,4.94,3.53,2
5528,7.22,2.87,3.02,1
5529,22.18,3.94,4.38,2
5530,22.74,3.57,2.21,1
5531,11.04,2.96,3.99,2
5532,16.28,8.31,8.69,1
5533,24.34,14.58,17.3,1
5534,11.76,3.4,1.11,2
5535,8.34,1.72,4.47,1
5536,12.22,7.46,7.47,1
5537,14.08,3.53,2.12,1
5538,30.94,4.45,9.76,1
5539,10.61,2.45,2.61,2
5540,11.94,2.01,3.86,2
5541,8.76,1.15,1.87,1
5542,7.53,3.9,2.02,2
5543,15.98,4.37,1.47,2
5544,7.88,2,2.33,1
5545,13.71,5.88,4.75,2
5546,4.66,4.01,1.06,2
5547,10.45,0.4,3.29,1
5548,7.95,2.09,2.92,1
5549,1.68,1.41,1.21,1
5550,20.79,2.21,4.99,1
5551,11.3,2.6,1.48,2
5552,14.99,1.38,2.66,2
5553,13.25,2.55,4.52,2
5554,9.75,1.04,2.43,1
5555,35.11,3.5,11.23,2
5556,5.48,1.53,2.09,1
5557,8.56,0.82,2.46,1
5558,15.03,1.85,5.04,1
5559,14.47,1.07,3.15,1
5560,16.42,4.22,7.56,1
5561,11.79,2.36,3.53,2
5562,3.52,1.22,1.82,2
5563,7.76,1.57,1.53,1
5564,11.52,2.02,2.33,2
5565,10.6,7.05,3.36,2
5566,9.57,3.71,4.63,2
5567,16.49,4.07,13.46,1
5568,1.56,2.82,0.68,2
5569,8.23,0.94,2.85,2
5570,13.52,1.57,4.73,1
5571,7.08,2.02,1.34,1
5572,17.63,2.38,3.71,2
5573,3.07,0.77,0.5,2
5574,12.46,2.37,3.89,2
5575,5.44,2.45,0.76,1
5576,10.38,3.56,6.1,1
5577,16.06,0.51,4.49,2
5578,5.17,2.99,0.42,2
5579,10.93,2.62,4.49,2
5580,3.08,2.3,2.48,1
5581,27.31,2.83,8.18,1
5582,9.72,1.63,2.89,2
5583,12.23,1.88,3.6,1
5584,10.72,1.31,2.58,1
5585,14.14,1.07,6.28,1
5586,19.51,3.98,6.5,2
5587,8.12,2.43,2.73,2
5588,15.19,3.75,0.9,2
5589,13.17,2.64,7.18,2
5590,12.12,3.19,1.88,1
5591,12.3,1.74,1.47,1
5592,9.89,11.07,10.69,2
5593,30.9,5.02,5.27,1
5594,5.8,2.25,1.03,2
5595,16.02,4.86,6.34,2
5596,5.17,2.71,2.29,1
5597,14.07,1.46,2.44,2
5598,8.1,2.73,2.63,1
5599,9.15,5.03,5.01,2
5600,18.43,4.17,4.86,1
5601,9.85,12.65,6.48,1
5602,20.73,2.78,5.64,2
5603,7.45,3.18,2.92,1
5604,5.58,5.55,1.1,1
5605,20.1,4.16,4.82,1
5606,11.66,1.91,3.31,1
5607,30.67,4.35,17.21,2
5608,3.97,1.6,2.1,2
5609,28.06,2.38,4.74,2
5610,24.46,4.88,2.53,2
5611,4.38,1.26,0.45,2
5612,5.68,0.95,1.15,2
5613,13.44,4.38,4.28,1
5614,17.82,3.15,4.61,1
5615,9.41,4.22,6,1
5616,12.72,2.04,5.11,1
5617,16.4,3.98,4.05,1
5618,7.66,1.36,6.27,1
5619,9.69,3.05,4.04,2
5620,4.01,1.17,0.75,2
5621,4.12,2.38,1.64,2
5622,7.42,2.72,3.72,1
5623,12.9,0.5,3.66,2
5624,12.85,0.54,3.31,1
5625,18.93,2.6,3.28,2
5626,21.38,2.26,3.86,1
5627,8.39,1.53,4.31,2
5628,20.52,1.95,11.02,2
5629,20.69,4.06,7.96,1
5630,14.88,0.88,6.75,1
5631,6.65,2.56,1.5,2
5632,11.07,4.01,2.77,2
5633,10.63,3.27,2.23,1
5634,17.79,1.13,4.16,2
5635,7.75,1.64,1.4,2
5636,28.09,8.2,6.11,2
5637,19.29,2.29,2.43,2
5638,15.44,4.79,5.54,1
5639,21.84,3.08,3.92,2
5640,4.68,2.68,3.13,1
5641,9.5,0.64,2.89,2
5642,8.34,4.03,3.9,2
5643,6.64,2.87,2.86,1
5644,15.34,4.29,6.06,1
5645,11.39,2.44,1.67,2
5646,7.21,2.81,1.67,1
5647,8.38,1.66,2.32,2
5648,14.96,1.61,3.47,2
5649,11.89,1.66,2.39,2
5650,8.24,2.43,4.89,2
5651,15.26,1.3,4.07,2
5652,16.34,1.79,2.67,2
5653,17.69,5.36,4.59,1
5654,4.14,2.62,2.15,2
5655,14.26,2.56,2.62,1
5656,18.12,4.52,3.67,2
5657,5.43,2.64,2.98,1
5658,4.71,1.48,1.44,1
5659,6.31,2.42,1.04,1
5660,15.66,5.37,8.88,1
5661,5.05,2.8,2.28,1
5662,11.92,3.03,1.92,1
5663,15.1,1.16,3.51,1
5664,9.52,3.01,1.71,1
5665,12.2,2.74,1.19,2
5666,26.42,7.89,10.99,2
5667,6.58,1.34,1.99,2
5668,13.49,4.84,2.75,2
5669,12.72,2.01,2.91,1
5670,23.52,3.43,5.04,2
5671,24.09,2.01,5.14,2
5672,27.39,4.66,5.18,1
5673,17.26,6.5,8.82,1
5674,13.61,3.89,1.8,1
5675,6.65,2.85,2.1,1
5676,25.9,5.98,8.55,1
5677,2.4,1.88,0.24,1
5678,10.47,2.33,2.5,1
5679,5.16,1.14,2.58,2
5680,6.67,0.73,1.55,1
5681,11.4,3.53,0.78,2
5682,17.11,3.33,5.69,2
5683,22.76,4.52,4.55,2
5684,11.55,1.87,3.27,2
5685,8.44,0.34,2.36,1
5686,21.64,3.54,7.14,1
5687,13.55,5.23,2.42,1
5688,26.96,2.29,6.46,1
5689,6.04,2.23,2,2
5690,29.24,3.03,4.26,1
5691,7.96,2.44,2.4,2
5692,13.38,2.71,3.07,2
5693,11.4,1.75,5.69,2
5694,6.73,1.71,2.03,2
5695,27.32,2.69,3.54,2
5696,5.72,3.22,3.42,2
5697,6.81,3.77,2.73,1
5698,11.47,2.12,3.66,2
5699,6.48,1.89,2.41,2
5700,13.9,1.75,2.38,1
5701,2.82,1.15,3.3,1
5702,10.47,2,2.69,2
5703,6.51,0.88,1.25,2
5704,6.67,4.22,2.71,2
5705,24.18,12.31,9.23,1
5706,5.86,1.78,1.64,1
5707,14.17,2.05,4.32,2
5708,15.76,1.45,2.22,2
5709,12.87,3.97,4.58,2
5710,11.55,2.25,3.79,2
5711,6.95,0.46,3.22,1
5712,11.28,1.82,3.65,1
5713,10.76,2.54,2.09,1
5714,24.79,3.28,9.09,1
5715,10.87,2.13,4.91,1
5716,6.8,2.4,2.82,2
5717,10.22,3.05,3.14,1
5718,5.68,3.44,2.03,1
5719,16.62,1.2,2.65,1
5720,9.02,1.86,0.99,1
5721,11.28,2.91,2.2,2
5722,12.69,0.91,1.6,2
5723,38.26,3.19,8.69,2
5724,14.58,1.91,3.21,1
5725,5.27,0.36,2.07,1
5726,9.05,1.52,3.08,1
5727,15.5,3.65,9.58,1
5728,1.76,2.03,2.23,2
5729,10.47,1.18,2.39,2
5730,7.51,1.75,2.55,1
5731,5.59,2,1.9,1
5732,17.03,1.97,2.08,1
5733,22.31,1.23,5.65,2
5734,15.91,4.45,6.3,1
5735,7.81,2.54,0.95,2
5736,4.59,0.81,0.95,1
5737,15.65,2.59,3.88,1
5738,6.38,2.56,1.58,1
5739,10.25,3.32,2.01,1
5740,7.3,2.03,2.14,1
5741,17.33,2.57,2.53,2
5742,18.14,5.54,5.71,2
5743,6.52,3.32,6.65,2
5744,9.6,2.03,2.74,2
5745,5.74,0.83,3.38,2
5746,5.01,0.72,2.81,2
5747,13.6,0.41,4.06,2
5748,14.98,3.65,1.17,1
5749,8.72,3.21,2.23,2
5750,11.29,1.73,2.5,1
5751,21.37,4.41,8.86,1
5752,10.65,4.72,4.46,1
5753,16.31,2.22,4.42,2
5754,9.27,2.02,1.94,1
5755,15.44,3.63,3.44,1
5756,20.36,4.38,4.85,1
5757,13.55,3.82,2.29,1
5758,15.46,4.24,2.73,2
5759,18.06,2.82,3.19,2
5760,8.86,0.97,1.46,2
5761,12.92,2.54,0.99,1
5762,11.56,1.51,4.78,1
5763,9.14,1.73,2.57,1
5764,4.9,1.28,1.75,2
5765,17.01,0.85,2.56,1
5766,22.57,7.7,14.25,1
5767,17.5,3.23,3.37,2
5768,6.84,2.57,1.51,1
5769,4.48,1.31,1.33,1
5770,6.31,3.71,1.55,2
5771,10.41,3.16,1.9,1
5772,15.47,0.37,3.22,1
5773,9.75,1.4,1.46,1
5774,12.23,4.98,3.19,1
5775,7.92,0.64,2.21,1
5776,12.87,1.45,1.76,2
5777,18.67,0.26,4.6,2
5778,10.92,2.06,3.72,1
5779,9.13,2.94,2.56,1
5780,25.18,2.62,6.76,1
5781,9.28,1.33,2.45,2
5782,6.68,3.56,2.35,1
5783,7.48,1.41,2.17,1
5784,9.6,1.83,2.93,2
5785,28.19,3.2,6.02,1
5786,12.51,3.56,2.31,1
5787,19.99,3.81,4.51,1
5788,21.04,6.5,5.92,2
5789,10.46,1.25,2.46,1
5790,18.97,7.11,8.92,2
5791,17.2,1.15,3.78,2
5792,14.61,3.4,2.67,2
5793,13.46,3.09,3.74,1
5794,6.45,3.16,1.25,1
5795,12.1,1.76,4.58,1
5796,6.35,2.24,0.97,2
5797,7.93,0.89,0.86,2
5798,7.97,3.01,1.43,1
5799,8.78,3.07,3.07,1
5800,25.95,5.23,5.09,1
5801,5.65,0.99,2,1
5802,6.36,2.09,5.95,1
5803,12.81,1.84,3.82,1
5804,11.65,2.94,2.65,1
5805,7.84,0.65,3,1
5806,9.48,4.06,5.2,1
5807,8.67,1.43,2.6,2
5808,2.45,2.04,1.08,1
5809,10.35,3.19,4.96,1
5810,3.99,1.35,1.85,2
5811,15.68,2.76,13.64,1
5812,10.38,4.22,3.09,1
5813,5.07,2.68,1.33,1
5814,5.48,3.16,2.06,2
5815,12.34,6.73,5.81,2
5816,9.49,1.89,2.76,2
5817,10.29,1.78,3.61,2
5818,14.85,5.4,16.08,1
5819,4.88,0.64,1.24,1
5820,11.01,3.2,4.33,1
5821,5.51,2.31,1.21,1
5822,15.55,1.81,2.24,2
5823,13.59,4.58,10.97,1
5824,23.95,5.56,12.41,1
5825,22.54,5.33,9.47,1
5826,12.44,2.2,2.13,1
5827,20.87,4.06,5.73,1
5828,2.87,2.47,2.23,2
5829,8.67,2.72,2.47,2
5830,16.97,1.82,4.32,2
