custid,age,gender,ms,child,zone,bad
5658,2,2,1,1,9,0
5659,3,1,2,2,5,0
5660,3,1,2,1,6,0
5661,2,1,2,1,6,0
5662,1,2,1,1,13,1
5663,1,2,1,1,9,0
5664,3,1,2,2,16,0
5665,1,1,2,1,3,0
5666,2,2,2,1,12,1
5667,1,1,2,2,15,1
5668,3,2,1,1,20,0
5669,2,2,2,2,2,1
5670,3,1,2,1,17,1
5671,2,1,1,1,12,0
5672,3,2,1,1,12,0
5673,3,2,1,1,5,0
5674,1,2,1,1,7,0
5675,1,2,1,1,1,0
5676,2,1,1,1,9,0
5677,3,1,1,1,15,0
5678,2,1,1,1,5,0
5679,1,2,1,1,15,0
5680,1,1,1,1,2,0
5681,3,1,2,2,7,1
5682,2,1,2,2,16,0
5683,1,1,2,2,17,0
5684,1,1,1,1,5,0
5685,2,2,1,1,16,0
5686,1,1,2,2,6,0
5687,1,2,1,1,3,1
5688,2,2,1,1,10,0
5689,2,2,2,2,15,0
5690,3,2,2,1,18,0
5691,3,2,2,1,3,0
5692,2,2,1,1,16,1
5693,1,2,1,1,13,0
5694,1,2,2,2,13,1
5695,1,2,1,1,20,1
5696,3,2,2,1,18,0
5697,3,2,1,1,16,0
5698,2,1,2,2,5,0
5699,1,1,1,1,13,0
5700,2,2,1,1,2,1
5701,1,2,1,1,10,0
5702,1,1,2,2,3,0
5703,2,2,2,2,11,0
5704,1,2,2,1,10,0
5705,3,2,2,2,10,0
5706,1,1,1,1,18,0
5707,3,1,2,1,19,1
5708,2,2,2,1,12,0
5709,1,1,1,1,12,0
5710,2,2,2,2,5,0
5711,1,2,1,1,8,0
5712,2,1,1,1,20,0
5713,1,1,2,1,19,0
5714,1,1,2,2,9,0
5715,1,1,1,1,14,0
5716,1,1,2,2,17,0
5717,3,2,1,1,19,0
5718,3,2,2,2,13,0
5719,3,2,1,1,20,0
5720,3,1,2,2,10,1
5721,1,2,1,1,13,0
5722,1,1,1,1,16,1
5723,2,1,1,1,12,0
5724,2,2,2,1,17,1
5725,1,1,1,1,1,0
5726,3,2,2,1,17,0
5727,1,2,1,1,2,1
5728,3,1,1,1,14,0
5729,2,1,2,1,17,0
5730,3,2,2,1,8,0
5731,2,2,2,1,6,0
5732,1,1,1,1,3,0
5733,1,1,1,1,4,0
5734,3,1,1,1,4,0
5735,2,1,1,1,16,0
5736,3,2,1,1,19,0
5737,3,1,1,1,1,0
5738,3,1,1,1,8,0
5739,1,1,2,1,2,0
5740,3,1,2,1,2,1
5741,1,2,2,1,7,1
5742,1,2,1,1,14,1
5743,2,2,2,2,6,0
5744,2,2,1,1,17,0
5745,2,2,1,1,16,0
5746,3,2,2,1,3,0
5747,2,2,2,2,5,0
5748,3,1,1,1,5,0
5749,1,1,1,1,10,0
5750,1,2,2,2,14,0
5751,3,1,1,1,11,0
5752,3,2,1,1,2,1
5753,1,2,1,1,13,0
5754,3,1,2,1,7,0
5755,2,2,1,1,13,0
5756,1,1,1,1,17,0
5757,3,1,2,2,19,0
5758,1,1,2,2,2,1
5759,2,1,1,1,7,1
5760,3,1,1,1,20,0
5761,3,1,1,1,1,0
5762,3,1,1,1,10,0
5763,3,1,2,2,9,1
5764,3,1,2,1,18,0
5765,2,2,2,2,15,1
5766,2,1,1,1,2,1
5767,1,2,2,1,7,1
5768,2,1,1,1,14,0
5769,3,2,2,1,11,0
5770,2,2,2,1,5,0
5771,1,2,2,1,5,0
5772,2,1,2,1,4,0
5773,1,2,1,1,11,1
5774,3,1,2,2,5,0
5775,2,1,2,2,2,0
5776,3,1,1,1,7,0
5777,3,2,2,1,9,0
5778,1,1,2,2,18,0
5779,3,1,1,1,2,0
5780,2,1,2,1,3,1
5781,1,1,1,1,11,0
5782,3,2,1,1,8,0
5783,3,1,2,2,20,0
5784,3,2,2,1,15,0
5785,2,2,2,2,7,0
5786,2,1,2,1,15,0
5787,3,1,1,1,19,1
5788,3,1,2,2,17,0
5789,1,2,1,1,11,0
5790,3,2,2,2,7,0
5791,2,1,2,1,11,1
5792,1,2,1,1,9,0
5793,1,2,1,1,18,1
5794,1,2,1,1,9,1
5795,2,2,2,1,3,0
5796,1,1,2,1,11,0
5797,3,1,1,1,4,1
5798,1,1,2,1,16,0
5799,1,1,1,1,19,0
5800,1,2,1,1,11,1
5801,3,2,2,1,7,0
5802,3,2,2,1,11,1
5803,1,1,2,2,18,0
5804,2,1,2,1,17,0
5805,2,1,2,1,11,0
5806,3,1,2,1,9,0
5807,1,1,2,1,7,0
5808,2,2,1,1,10,0
5809,1,2,2,2,4,0
5810,1,2,1,1,5,0
5811,1,1,1,1,1,0
5812,2,1,2,1,2,1
5813,2,2,2,1,2,0
5814,3,2,1,1,3,1
5815,1,1,2,1,6,0
5816,2,2,1,1,14,0
5817,2,1,1,1,11,0
5818,2,1,2,2,6,0
5819,3,2,1,1,2,1
5820,3,2,2,1,3,1
5821,2,2,1,1,9,0
5822,3,2,2,1,5,0
5823,1,1,1,1,18,0
5824,1,2,1,1,17,1
5825,2,2,2,2,19,1
5826,2,2,2,2,11,0
5827,3,1,1,1,13,0
5828,1,2,1,1,7,0
5829,3,1,1,1,20,0
5830,2,2,2,1,11,0
5831,3,1,1,1,19,0
5832,3,1,1,1,11,1
5833,3,2,2,2,11,0
5834,2,2,2,2,4,0
5835,2,2,1,1,8,0
5836,1,2,2,1,19,0
5837,2,1,2,1,6,0
5838,2,1,2,2,9,1
5839,3,1,2,1,18,0
5840,1,1,2,1,11,1
5841,3,2,1,1,20,0
5842,3,1,2,1,7,0
5843,2,2,2,1,12,0
5844,3,1,2,2,14,0
5845,2,2,2,1,7,0
5846,2,2,2,2,20,0
5847,1,2,2,1,7,0
5848,1,1,2,1,16,0
5849,2,1,2,2,7,0
5850,3,2,1,1,18,0
5851,3,2,1,1,8,0
5852,3,1,1,1,11,1
5853,2,1,2,1,11,0
5854,2,1,2,2,1,0
5855,1,1,2,2,6,0
5856,2,2,2,2,9,0
5857,1,1,1,1,4,0
5858,2,1,2,2,11,0
5859,3,2,1,1,5,0
5860,2,1,2,2,8,0
5861,1,2,2,2,6,0
5862,1,1,1,1,19,0
5863,2,1,2,1,20,0
5864,3,2,2,1,18,1
5865,1,2,2,2,3,0
5866,2,2,1,1,14,0
5867,1,2,2,1,2,0
5868,1,2,1,1,5,1
5869,3,1,2,2,13,0
5870,1,1,2,1,5,0
5871,2,1,1,1,7,0
5872,1,1,2,2,3,0
5873,3,2,1,1,20,0
5874,2,2,2,1,1,0
5875,1,1,1,1,18,0
5876,1,2,1,1,20,1
5877,2,1,2,2,10,1
5878,3,2,2,1,5,0
5879,3,2,2,1,19,1
5880,2,1,1,1,1,0
5881,1,2,1,1,13,1
5882,3,1,1,1,11,1
5883,2,2,2,2,5,0
5884,1,2,1,1,2,0
5885,1,1,2,2,6,0
5886,3,2,2,2,6,0
5887,2,1,2,2,12,0
5888,2,2,2,1,15,1
5889,2,2,2,1,1,0
5890,3,2,2,1,14,0
5891,1,1,2,1,2,0
5892,2,2,2,1,7,0
5893,2,1,2,1,17,0
5894,1,2,1,1,13,0
5895,1,2,2,1,17,1
5896,1,2,1,1,16,0
5897,2,1,1,1,3,0
5898,1,2,2,2,19,0
5899,2,2,1,1,16,1
5900,3,2,1,1,11,0
5901,3,1,1,1,12,1
5902,3,1,1,1,18,0
5903,2,2,2,1,12,0
5904,2,1,1,1,1,0
5905,3,1,1,1,18,0
5906,2,2,2,1,3,0
5907,2,2,1,1,6,0
5908,3,1,2,2,16,0
5909,3,2,2,1,10,0
5910,1,2,1,1,1,0
5911,1,2,2,1,14,1
5912,3,2,1,1,20,0
5913,3,1,2,1,7,1
5914,1,1,1,1,1,0
5915,3,2,1,1,6,0
5916,1,1,1,1,4,0
5917,1,2,1,1,14,0
5918,3,2,2,2,20,0
5919,2,1,1,1,13,0
5920,2,1,1,1,2,1
5921,2,1,1,1,11,0
5922,1,1,2,1,14,1
5923,2,2,2,1,13,0
5924,3,1,2,2,2,1
5925,1,1,1,1,2,0
5926,3,1,1,1,4,0
5927,2,1,2,1,1,0
5928,1,2,2,1,11,0
5929,3,2,1,1,10,0
5930,3,1,1,1,8,0
5931,3,1,1,1,5,0
5932,1,1,2,1,20,1
5933,2,2,2,1,2,1
5934,2,1,1,1,13,0
5935,1,1,2,1,17,0
5936,2,1,1,1,12,0
5937,1,2,1,1,3,0
5938,2,2,2,1,16,0
5939,3,1,1,1,7,1
5940,2,2,2,1,13,1
5941,1,1,2,2,16,0
5942,3,1,1,1,1,0
5943,2,2,2,1,12,0
5944,1,1,1,1,9,1
5945,2,2,1,1,1,0
5946,3,1,2,1,14,1
5947,2,1,2,2,18,0
5948,2,2,2,1,15,0
5949,1,2,1,1,6,0
5950,3,2,2,2,5,0
5951,2,1,1,1,16,0
5952,1,2,2,1,14,0
5953,3,2,1,1,19,0
5954,3,2,1,1,2,0
5955,2,2,2,1,17,0
5956,2,2,1,1,13,1
5957,2,2,2,1,7,0
5958,2,2,2,1,5,1
5959,2,2,2,2,16,0
5960,2,2,2,1,17,0
5961,3,2,2,1,9,0
5962,1,1,1,1,11,0
5963,3,2,2,1,17,0
5964,3,2,1,1,5,0
5965,3,2,2,1,9,0
5966,1,1,2,1,6,0
5967,2,1,2,1,5,0
5968,3,2,1,1,2,0
5969,1,2,2,1,9,0
5970,1,2,2,2,13,0
5971,1,2,2,1,5,0
5972,1,2,2,1,20,0
5973,2,1,1,1,19,0
5974,1,2,2,1,3,0
5975,3,2,1,1,7,0
5976,2,2,2,1,1,0
5977,1,2,2,1,15,0
5978,1,2,1,1,18,0
5979,1,2,1,1,15,0
5980,2,1,2,2,17,0
5981,3,1,2,2,1,0
5982,3,1,1,1,11,0
5983,1,1,2,1,2,1
5984,3,1,1,1,5,0
5985,1,2,1,1,3,1
5986,1,2,1,1,1,0
5987,3,1,1,1,5,0
5988,2,2,1,1,19,0
5989,3,2,1,1,16,0
5990,3,2,2,2,10,0
5991,2,2,1,1,15,0
5992,1,1,1,1,4,1
5993,1,2,1,1,11,0
5994,1,1,1,1,12,0
5995,2,1,2,2,9,1
5996,2,1,2,2,14,0
5997,2,2,1,1,14,0
5998,1,2,2,2,8,0
5999,3,2,1,1,10,0
6000,2,2,2,1,4,1
6001,2,1,2,2,5,0
6002,3,1,2,1,11,0
6003,3,1,1,1,2,0
6004,3,2,1,1,13,1
6005,1,2,2,2,11,0
6006,3,2,2,2,3,0
6007,1,1,2,2,17,0
6008,3,1,1,1,11,0
6009,1,2,1,1,8,0
6010,2,2,2,2,14,0
6011,3,2,1,1,16,0
6012,1,2,2,1,10,0
6013,2,2,2,2,4,0
6014,2,2,1,1,8,1
6015,2,2,1,1,3,1
6016,2,1,1,1,13,0
6017,1,2,2,2,12,0
6018,2,2,1,1,14,0
6019,1,2,2,1,19,1
6020,2,2,1,1,11,0
6021,3,1,1,1,18,0
6022,2,1,2,2,17,0
6023,1,2,2,2,7,0
6024,2,2,2,2,19,0
6025,1,1,1,1,5,1
6026,1,2,1,1,18,0
6027,3,1,1,1,8,0
6028,3,2,1,1,10,0
6029,2,2,2,2,18,1
6030,1,2,2,1,15,0
6031,2,1,2,2,19,0
6032,2,2,2,1,13,0
6033,2,2,2,2,5,0
6034,2,1,1,1,6,1
6035,2,2,2,2,17,0
6036,3,2,2,2,20,0
6037,2,1,2,1,13,0
6038,3,1,1,1,2,0
6039,3,1,2,2,8,0
6040,3,1,1,1,17,0
6041,3,1,1,1,17,0
6042,2,2,1,1,17,0
6043,2,1,2,2,14,0
6044,1,1,2,1,2,0
6045,1,1,2,1,1,0
6046,2,1,1,1,13,0
6047,2,2,2,2,18,0
6048,2,1,2,2,10,0
6049,2,1,2,1,19,1
6050,2,2,2,2,17,1
6051,1,1,2,1,4,0
6052,2,2,1,1,6,0
6053,1,2,2,1,4,0
6054,2,1,2,2,9,0
6055,1,1,1,1,3,1
6056,2,1,2,2,4,0
6057,1,2,1,1,8,0
6058,3,2,1,1,12,0
6059,1,1,2,2,2,0
6060,3,1,2,2,6,0
6061,3,2,1,1,8,0
6062,2,2,1,1,18,1
6063,1,1,1,1,20,0
6064,3,1,2,2,14,0
6065,3,2,1,1,2,0
6066,2,1,1,1,5,0
6067,2,2,2,2,12,0
6068,1,2,2,1,6,0
6069,2,1,1,1,6,0
6070,2,1,1,1,18,1
6071,3,1,2,1,6,1
6072,2,1,2,1,13,0
6073,3,2,1,1,20,0
6074,2,2,1,1,5,0
6075,2,2,2,2,4,0
6076,3,1,2,2,15,0
6077,3,1,2,2,5,1
6078,3,2,2,2,17,0
6079,1,1,1,1,9,0
6080,1,2,1,1,20,0
6081,3,2,1,1,5,0
6082,3,2,2,1,10,1
6083,1,2,1,1,15,0
6084,1,2,2,1,20,0
6085,2,2,2,2,6,1
6086,2,1,1,1,19,0
6087,1,2,1,1,15,1
6088,1,2,1,1,14,0
6089,3,1,1,1,8,1
6090,2,2,2,2,20,0
6091,3,2,1,1,5,0
6092,2,2,2,1,9,0
6093,3,1,1,1,6,0
6094,2,2,1,1,15,0
6095,3,2,2,2,13,1
6096,3,1,1,1,2,1
6097,2,2,1,1,14,0
6098,2,1,1,1,7,0
6099,1,1,1,1,12,0
6100,3,2,2,2,9,0
6101,1,1,1,1,15,0
6102,3,2,2,2,3,1
6103,2,1,2,2,17,0
6104,2,2,2,2,6,0
6105,2,2,1,1,2,0
6106,2,2,2,2,17,0
6107,1,1,1,1,15,0
6108,2,1,2,1,20,0
6109,3,1,1,1,12,0
6110,1,1,2,1,8,0
6111,1,1,1,1,18,0
6112,3,2,1,1,10,0
6113,3,2,1,1,11,0
6114,1,2,2,1,3,0
6115,1,1,2,1,7,1
6116,3,1,1,1,12,0
6117,3,1,2,1,17,0
6118,2,2,1,1,16,0
6119,2,1,1,1,2,0
6120,3,2,1,1,11,0
6121,2,2,1,1,17,0
6122,2,1,2,1,4,0
6123,1,2,2,1,11,0
6124,1,2,1,1,13,0
6125,1,1,1,1,12,0
6126,3,2,1,1,1,0
6127,2,1,1,1,8,0
6128,1,2,1,1,11,0
6129,3,2,1,1,14,0
6130,1,1,2,2,4,0
6131,3,2,2,1,4,1
6132,1,1,2,1,13,1
6133,3,1,2,2,4,1
6134,3,2,2,1,16,0
6135,3,1,1,1,18,0
6136,1,2,1,1,18,0
6137,3,1,2,2,7,0
6138,2,2,1,1,18,1
6139,3,2,1,1,3,0
6140,1,1,2,2,6,1
6141,3,2,1,1,1,0
6142,2,2,2,2,9,0
6143,2,1,2,2,5,0
6144,2,1,2,2,7,1
6145,3,1,1,1,9,0
6146,3,2,1,1,1,0
6147,1,2,1,1,16,0
6148,3,1,1,1,10,0
6149,3,2,2,2,15,0
6150,2,2,2,1,12,0
6151,1,1,2,2,6,1
6152,1,1,2,1,12,1
6153,1,2,1,1,17,0
6154,3,2,2,1,2,0
6155,1,1,2,1,10,0
6156,1,2,2,2,4,0
6157,1,2,2,2,15,0
6158,2,1,2,1,4,0
6159,1,2,1,1,11,1
6160,2,1,1,1,17,0
6161,3,2,2,1,20,0
6162,2,2,2,2,14,0
6163,2,2,2,1,3,0
6164,1,2,2,1,6,0
6165,2,1,1,1,13,1
6166,2,2,2,2,7,0
6167,3,1,2,2,1,0
6168,2,1,2,1,12,0
6169,2,1,1,1,12,1
6170,3,1,1,1,19,0
6171,2,1,2,2,3,1
6172,2,1,2,2,20,0
6173,2,2,2,1,9,0
6174,1,2,1,1,2,1
6175,3,2,2,1,12,1
6176,3,1,1,1,14,0
6177,2,2,1,1,8,1
6178,2,2,2,1,10,0
6179,2,1,2,1,19,0
6180,2,2,2,1,20,0
6181,2,2,1,1,13,0
6182,2,1,2,2,2,0
6183,1,2,2,1,19,0
6184,2,1,2,1,13,0
6185,2,2,1,1,19,0
6186,2,1,2,2,8,0
6187,2,2,2,1,6,0
6188,2,1,2,2,14,0
6189,3,2,2,2,7,0
6190,3,2,1,1,1,1
6191,3,2,2,1,9,1
6192,1,1,1,1,17,1
6193,2,2,2,1,7,0
6194,2,2,2,2,6,0
6195,3,1,2,2,1,1
6196,2,1,2,1,15,0
6197,1,1,2,2,5,1
6198,2,2,1,1,14,1
6199,3,2,2,1,2,0
6200,2,2,1,1,4,1
6201,2,1,2,1,9,0
6202,2,1,1,1,5,0
6203,3,1,1,1,9,0
6204,2,1,1,1,15,0
6205,2,1,2,2,13,1
6206,2,2,1,1,9,0
6207,2,1,2,2,4,1
6208,3,2,1,1,16,0
6209,1,2,2,2,14,0
6210,2,1,2,1,7,0
6211,1,2,1,1,5,1
6212,2,1,2,1,18,0
6213,1,1,2,2,12,1
6214,1,1,2,2,2,0
6215,2,1,2,2,19,0
6216,3,1,1,1,20,0
6217,1,1,2,2,2,1
6218,2,2,1,1,5,1
6219,3,1,1,1,10,1
6220,1,1,1,1,14,0
6221,1,2,1,1,13,0
6222,2,2,1,1,14,0
6223,3,1,1,1,2,0
6224,3,1,2,2,10,0
6225,1,1,1,1,12,0
6226,2,2,1,1,3,0
6227,2,1,1,1,11,0
6228,2,2,2,1,19,0
6229,3,1,2,2,18,0
6230,1,1,1,1,19,0
6231,3,1,1,1,16,0
6232,2,1,1,1,12,0
6233,3,2,1,1,6,0
6234,2,1,2,2,17,1
6235,3,2,1,1,10,0
6236,1,1,1,1,7,0
6237,3,1,2,2,2,1
6238,2,1,1,1,17,0
6239,1,1,2,2,7,0
6240,2,1,2,2,14,0
6241,3,2,2,1,13,0
6242,3,1,1,1,6,0
6243,2,2,2,1,8,0
6244,3,2,1,1,19,0
6245,3,2,1,1,6,0
6246,2,2,1,1,15,0
6247,1,2,2,1,20,0
6248,1,2,1,1,14,0
6249,1,2,1,1,10,0
6250,2,1,2,1,10,0
6251,3,2,1,1,19,1
6252,3,2,2,2,15,0
6253,2,1,2,1,9,0
6254,1,1,2,1,2,1
6255,2,2,1,1,10,0
6256,3,2,2,1,4,0
6257,1,1,2,2,6,0
6258,1,2,2,2,1,0
6259,2,1,1,1,3,0
6260,3,2,2,2,11,0
6261,1,1,1,1,16,0
6262,3,2,2,2,9,1
6263,2,2,2,1,16,0
6264,2,1,1,1,13,0
6265,3,1,1,1,12,0
6266,1,1,1,1,11,0
6267,2,2,1,1,17,0
6268,1,2,2,2,20,0
6269,3,2,1,1,11,0
6270,2,1,1,1,3,0
6271,2,1,2,1,4,0
6272,2,1,2,2,3,0
6273,3,2,2,1,17,0
6274,1,2,2,2,13,1
6275,1,2,1,1,4,0
6276,2,1,2,2,13,0
6277,2,2,2,1,5,0
6278,1,1,2,2,18,1
6279,1,1,1,1,8,0
6280,3,1,1,1,13,0
6281,2,1,2,2,15,1
6282,1,1,2,1,20,1
6283,2,2,2,1,3,0
6284,1,1,1,1,8,0
6285,2,2,1,1,9,0
6286,1,1,1,1,8,1
6287,2,2,1,1,13,0
6288,1,2,1,1,15,1
6289,1,2,2,1,4,0
6290,1,1,1,1,11,0
6291,2,2,2,2,17,0
6292,3,1,2,2,10,0
6293,3,1,1,1,20,1
6294,2,1,2,1,3,0
6295,3,1,2,1,9,0
6296,1,1,2,1,7,1
6297,3,1,1,1,2,0
6298,2,1,1,1,18,0
6299,2,1,1,1,15,0
6300,2,1,2,1,9,0
6301,2,1,1,1,3,0
6302,3,2,2,2,9,0
6303,1,1,1,1,9,0
6304,1,2,1,1,17,0
6305,3,2,1,1,6,1
6306,1,1,2,2,17,0
6307,2,2,1,1,14,0
6308,1,1,2,2,12,0
6309,2,1,1,1,11,1
6310,3,1,1,1,15,0
6311,1,1,2,1,4,0
6312,2,1,1,1,15,0
6313,2,1,2,2,17,0
6314,1,2,1,1,10,0
6315,1,1,1,1,17,0
6316,1,2,1,1,7,1
6317,1,2,1,1,7,1
6318,2,2,1,1,13,0
6319,3,1,2,1,2,0
6320,3,1,1,1,10,0
6321,2,2,1,1,5,0
6322,2,2,1,1,6,0
6323,3,1,2,1,16,0
6324,3,1,1,1,15,0
6325,3,2,2,1,4,1
6326,1,1,2,2,20,0
6327,1,2,1,1,5,0
6328,1,1,1,1,7,0
6329,1,2,1,1,5,0
6330,1,1,2,1,11,0
6331,1,2,2,2,14,0
6332,3,1,2,2,8,0
6333,3,1,1,1,20,0
6334,2,1,1,1,7,0
6335,2,2,2,1,8,0
6336,2,2,2,1,14,0
6337,1,1,2,1,11,0
6338,3,2,2,2,3,0
6339,1,2,2,1,7,1
6340,1,2,2,1,16,0
6341,3,1,2,1,12,0
6342,2,2,2,2,2,0
6343,1,2,1,1,3,0
6344,1,2,2,2,14,0
6345,1,1,2,1,13,1
6346,1,2,2,2,2,0
6347,1,1,2,1,12,0
6348,3,1,2,1,13,0
6349,2,2,2,1,5,1
6350,1,1,1,1,13,0
6351,1,2,2,2,12,1
6352,1,2,1,1,14,0
6353,1,2,1,1,2,1
6354,1,2,1,1,15,0
6355,2,2,1,1,3,0
6356,1,1,2,2,1,1
6357,2,1,2,2,1,0
6358,1,2,1,1,11,0
6359,1,1,2,2,8,0
6360,3,1,1,1,13,0
6361,2,2,1,1,12,0
6362,1,1,1,1,19,1
6363,2,1,1,1,14,0
6364,2,2,1,1,14,0
6365,1,2,2,1,6,0
6366,3,1,1,1,10,1
6367,2,1,2,2,14,1
6368,2,2,1,1,10,0
6369,3,2,2,1,9,1
6370,2,1,1,1,6,1
6371,3,1,2,1,8,0
6372,3,2,2,1,11,0
6373,3,1,2,1,10,0
6374,2,2,1,1,18,0
6375,3,1,1,1,3,0
6376,1,2,2,2,12,0
6377,1,1,2,1,2,0
6378,1,2,2,2,16,0
6379,3,1,2,1,4,0
6380,3,1,1,1,16,0
6381,2,2,1,1,12,1
6382,3,1,2,2,14,0
6383,1,2,1,1,17,0
6384,2,2,1,1,1,0
6385,2,2,1,1,5,0
6386,2,2,1,1,19,0
6387,3,1,2,1,12,1
6388,2,1,1,1,8,0
6389,3,2,2,1,11,0
6390,1,2,1,1,20,1
6391,3,1,2,2,10,0
6392,2,1,1,1,12,1
6393,2,1,1,1,8,0
6394,3,2,1,1,4,1
6395,1,2,2,2,9,1
6396,3,1,2,1,9,0
6397,2,2,1,1,15,0
6398,1,2,1,1,5,0
6399,1,1,1,1,16,0
6400,3,2,1,1,16,1
6401,1,1,2,1,18,0
6402,2,2,1,1,5,0
6403,1,1,2,2,20,0
6404,1,2,2,1,4,0
6405,2,2,2,2,11,0
6406,1,1,1,1,4,0
6407,3,1,1,1,16,1
6408,1,1,1,1,17,0
6409,3,1,2,1,9,0
6410,3,1,1,1,7,0
6411,3,1,2,2,4,0
6412,3,1,1,1,4,0
6413,2,1,2,2,5,0
6414,1,2,2,1,20,0
6415,3,1,1,1,11,0
6416,3,1,1,1,6,0
6417,2,2,2,1,11,0
6418,2,2,1,1,17,0
6419,3,2,1,1,1,1
6420,1,1,2,2,6,1
6421,3,2,2,2,9,0
6422,2,1,2,1,3,1
6423,3,2,1,1,12,0
6424,3,1,2,2,6,1
6425,2,2,1,1,5,0
6426,3,2,2,1,9,0
6427,3,1,2,1,9,1
6428,2,2,2,2,15,0
6429,1,1,2,2,18,0
6430,2,2,2,1,3,0
6431,2,1,2,2,8,0
6432,3,1,1,1,4,0
6433,1,1,1,1,14,0
6434,2,1,2,2,13,0
6435,1,1,1,1,13,0
6436,3,2,2,1,3,0
6437,3,1,2,1,19,0
6438,1,1,1,1,3,0
6439,1,1,2,2,20,0
6440,1,1,2,2,8,1
6441,3,1,1,1,15,0
6442,1,1,2,1,11,1
6443,2,1,1,1,11,0
6444,3,1,1,1,14,0
6445,2,2,2,2,15,0
6446,2,2,1,1,2,0
6447,1,1,2,2,12,0
6448,2,2,2,2,15,0
6449,3,1,2,1,13,0
6450,3,1,1,1,2,0
6451,1,2,2,1,4,0
6452,1,1,2,1,10,1
6453,2,2,2,2,14,0
6454,3,2,2,1,19,0
6455,1,2,1,1,9,0
6456,2,1,2,2,6,0
6457,1,1,1,1,14,0
6458,1,1,1,1,3,1
6459,3,2,1,1,13,1
6460,1,1,1,1,16,0
6461,2,1,1,1,7,0
6462,3,2,2,1,18,0
6463,2,1,2,1,6,1
6464,3,2,1,1,4,0
6465,3,1,2,2,8,1
6466,1,1,1,1,2,1
6467,2,1,1,1,20,1
6468,1,1,1,1,4,0
6469,2,1,2,2,18,0
6470,1,2,2,2,9,0
6471,3,1,2,2,7,0
6472,3,1,1,1,11,0
6473,1,1,1,1,17,1
6474,2,1,2,2,11,0
6475,2,1,1,1,15,0
6476,2,2,2,1,3,0
6477,2,1,2,1,4,0
6478,3,1,1,1,11,0
6479,3,1,1,1,4,0
6480,1,2,1,1,6,0
6481,1,2,1,1,7,0
6482,3,2,2,1,11,0
6483,3,1,2,1,1,0
6484,1,2,2,2,5,0
6485,1,1,1,1,12,0
6486,2,1,2,1,10,0
6487,3,2,2,1,6,0
6488,1,2,1,1,20,0
6489,2,1,1,1,14,0
6490,3,1,2,2,10,0
6491,2,1,1,1,2,1
6492,3,1,2,2,7,0
6493,1,2,1,1,6,1
6494,1,2,1,1,15,1
6495,3,2,1,1,6,0
6496,2,2,1,1,10,0
6497,2,1,1,1,8,1
6498,2,2,1,1,20,0
6499,3,1,1,1,3,0
6500,1,2,2,1,15,0
6501,1,2,2,1,1,0
6502,3,1,2,2,13,0
6503,1,2,1,1,8,0
6504,2,1,1,1,17,0
6505,2,2,2,1,11,0
6506,2,2,1,1,13,0
6507,1,2,1,1,3,0
6508,1,1,1,1,7,0
6509,3,1,2,1,20,0
6510,2,2,2,2,14,0
6511,3,1,2,2,10,0
6512,3,2,1,1,18,1
6513,3,2,1,1,4,0
6514,1,1,2,2,20,1
6515,2,1,1,1,15,0
6516,2,2,2,1,16,0
6517,2,2,2,1,8,0
6518,1,1,2,2,1,0
6519,2,1,1,1,15,1
6520,2,1,1,1,11,1
6521,1,2,1,1,17,0
6522,3,1,2,1,19,0
6523,3,1,1,1,2,0
6524,1,2,1,1,16,0
6525,2,2,1,1,20,0
6526,3,2,2,1,2,0
6527,1,1,1,1,7,0
6528,2,1,2,1,3,0
6529,1,2,1,1,3,0
6530,3,2,2,2,5,0
6531,1,1,1,1,12,0
6532,2,1,1,1,6,1
6533,2,2,2,1,10,0
6534,3,1,1,1,6,0
6535,2,2,1,1,20,0
6536,1,1,1,1,19,0
6537,3,2,2,2,19,0
6538,2,1,2,2,7,1
6539,3,1,1,1,14,0
6540,1,2,1,1,4,1
6541,3,2,2,2,7,0
6542,1,2,1,1,9,0
6543,2,2,2,2,8,0
6544,3,1,2,2,3,0
6545,3,1,1,1,7,0
6546,1,2,1,1,12,0
6547,3,2,2,1,19,0
6548,1,2,2,1,8,0
6549,2,1,2,2,14,0
6550,1,2,2,2,4,0
6551,2,1,1,1,12,0
6552,3,2,1,1,1,0
6553,3,2,2,2,13,0
6554,2,1,1,1,7,0
6555,1,1,2,2,8,0
6556,2,1,1,1,18,0
6557,1,1,2,1,19,0
6558,3,2,1,1,7,0
6559,1,2,1,1,3,0
6560,2,2,1,1,18,0
6561,2,2,2,2,13,0
6562,2,1,1,1,11,0
6563,3,1,2,2,4,0
6564,1,1,2,2,14,0
6565,2,1,1,1,2,0
6566,1,2,2,2,13,0
6567,1,1,2,2,11,0
6568,2,1,1,1,18,1
6569,1,1,1,1,6,0
6570,1,2,1,1,12,0
6571,3,2,1,1,13,0
6572,1,2,1,1,16,0
6573,1,1,2,2,15,0
6574,2,1,2,1,2,0
6575,3,2,1,1,17,0
6576,2,1,1,1,10,1
6577,2,1,2,2,7,1
6578,3,2,1,1,2,0
6579,3,2,1,1,5,1
6580,2,2,1,1,13,0
6581,1,1,2,1,17,0
6582,1,2,2,1,19,0
6583,3,2,2,2,3,0
6584,2,1,1,1,8,0
6585,3,2,1,1,2,0
6586,2,2,1,1,5,0
6587,2,2,1,1,15,0
6588,3,1,2,2,5,0
6589,2,1,2,1,17,0
