custid,veh,house,selfemp,account,deposit,emp,address,branch,ref
4037,2,2,1,1,2,9,7,2,2
4038,2,1,2,2,1,5,5,1,2
4039,1,1,1,2,1,19,24,2,1
4040,1,1,1,1,1,3,1,2,1
4041,1,2,2,1,1,17,9,1,2
4042,1,1,1,1,1,10,2,2,1
4043,1,1,2,2,1,12,9,1,2
4044,2,1,2,2,2,5,4,2,2
4045,2,1,1,1,2,14,18,1,1
4046,2,1,2,1,1,10,24,2,1
4047,2,1,1,1,2,9,8,1,1
4048,2,2,2,1,1,11,19,1,1
4049,2,2,2,1,1,5,11,2,2
4050,2,1,2,2,2,12,12,1,2
4051,1,1,2,1,2,1,5,1,1
4052,1,2,2,2,2,0,2,2,1
4053,1,2,1,2,2,12,3,2,1
4054,2,1,1,2,2,17,24,1,1
4055,1,2,1,1,1,22,21,1,1
4056,1,1,2,2,2,8,2,1,2
4057,2,2,2,1,1,8,1,1,2
4058,1,1,1,1,1,14,18,1,2
4059,2,1,1,1,1,3,2,2,1
4060,1,1,2,1,2,15,19,2,1
4061,1,2,1,2,1,10,5,1,2
4062,1,1,2,2,1,10,12,1,1
4063,2,2,2,2,2,23,12,1,2
4064,2,2,2,2,2,12,9,1,2
4065,2,2,2,1,2,8,2,2,2
4066,1,1,1,2,2,14,11,1,2
4067,1,2,2,2,2,13,18,1,1
4068,1,2,1,1,2,10,27,1,1
4069,2,2,1,1,2,6,5,1,1
4070,1,1,1,2,2,19,34,2,2
4071,1,2,1,2,2,1,0,1,1
4072,1,2,1,1,1,1,0,1,1
4073,2,1,2,1,2,23,3,2,1
4074,2,2,1,1,2,3,5,2,2
4075,2,1,2,2,2,10,0,2,2
4076,1,2,1,1,2,0,0,2,1
4077,1,2,1,2,2,8,1,1,1
4078,2,2,2,2,1,23,4,1,2
4079,2,1,2,2,2,3,2,2,1
4080,2,2,1,2,1,6,17,2,1
4081,2,1,1,1,1,2,9,1,1
4082,1,1,2,2,1,8,4,1,1
4083,1,1,1,1,1,10,2,1,1
4084,2,2,2,2,2,16,15,1,1
4085,1,1,1,2,1,0,2,2,2
4086,2,2,2,2,1,9,3,2,1
4087,2,2,2,1,1,8,5,1,2
4088,1,2,2,2,1,17,0,2,2
4089,2,1,2,2,2,10,9,2,2
4090,2,1,1,1,2,3,7,1,1
4091,2,2,2,2,1,11,2,2,1
4092,2,1,1,2,2,1,0,2,2
4093,2,2,2,2,2,8,11,2,2
4094,2,2,2,2,1,8,3,1,2
4095,1,1,2,2,2,2,1,2,2
4096,2,1,1,1,2,11,16,2,2
4097,2,2,1,2,1,2,1,1,1
4098,1,1,1,2,1,5,1,2,2
4099,1,1,1,1,2,2,10,1,2
4100,1,1,2,1,2,4,4,2,1
4101,2,2,2,2,1,5,17,2,1
4102,2,2,1,1,2,24,13,2,1
4103,1,1,2,1,2,11,6,1,2
4104,1,1,2,2,1,9,14,2,1
4105,2,1,1,2,1,4,6,1,1
4106,2,2,1,2,2,28,9,2,1
4107,1,2,2,1,1,1,3,2,2
4108,1,1,1,2,1,4,15,2,2
4109,1,1,2,1,1,8,3,2,2
4110,1,1,1,1,2,7,4,2,2
4111,1,2,2,1,1,5,15,1,1
4112,1,1,2,1,2,10,23,2,1
4113,1,1,2,1,2,3,15,1,1
4114,1,1,1,2,2,18,0,2,1
4115,1,2,1,1,1,11,15,2,2
4116,2,2,1,2,1,21,15,2,2
4117,1,2,2,2,2,1,3,2,2
4118,2,2,1,1,1,7,7,2,2
4119,1,1,2,1,2,3,4,1,1
4120,2,1,1,1,2,7,17,1,2
4121,1,2,2,1,1,1,2,2,1
4122,2,1,2,2,1,3,20,1,1
4123,2,2,2,2,2,30,14,2,2
4124,2,2,2,2,2,19,7,1,1
4125,2,1,1,1,1,7,4,2,2
4126,2,1,1,1,2,16,9,2,2
4127,1,1,2,1,1,12,13,1,2
4128,2,1,2,2,2,3,14,2,2
4129,1,2,2,2,2,2,6,2,1
4130,2,1,2,1,2,6,7,2,2
4131,2,1,1,2,1,7,12,2,1
4132,1,2,1,1,2,19,28,1,2
4133,2,2,2,1,1,32,10,1,1
4134,1,1,1,2,1,2,0,1,1
4135,1,1,1,1,2,12,8,1,1
4136,1,2,2,1,2,25,15,2,2
4137,2,2,2,2,1,0,7,2,2
4138,2,2,2,1,2,7,12,1,2
4139,1,2,1,1,2,6,1,1,1
4140,1,2,2,2,1,7,17,1,2
4141,1,2,1,2,2,1,16,2,1
4142,1,1,1,1,1,16,31,1,2
4143,1,2,1,2,2,6,6,2,2
4144,1,2,2,1,1,6,7,2,2
4145,1,2,2,2,2,29,25,1,2
4146,2,1,1,1,2,0,1,1,1
4147,1,2,2,2,2,12,7,1,1
4148,2,2,2,2,2,6,6,2,2
4149,1,2,2,1,1,11,18,2,1
4150,1,2,1,1,1,5,7,1,1
4151,1,1,1,1,2,6,8,2,1
4152,2,1,1,2,2,5,10,1,1
4153,2,1,1,1,1,12,11,1,1
4154,2,2,1,1,2,3,1,2,2
4155,2,1,2,1,2,12,3,1,2
4156,1,1,2,2,2,15,6,1,1
4157,2,2,1,2,2,13,9,1,2
4158,2,1,2,2,1,17,11,1,2
4159,2,1,2,2,1,5,5,1,2
4160,2,2,1,1,2,12,10,1,2
4161,2,1,1,1,2,2,4,1,1
4162,2,1,1,2,1,1,14,1,1
4163,1,1,2,2,1,7,9,2,1
4164,2,1,2,1,1,12,13,1,2
4165,1,2,1,2,2,15,1,1,2
4166,1,1,2,1,1,25,10,1,1
4167,1,1,1,2,1,21,15,1,2
4168,1,1,2,2,1,1,12,1,2
4169,1,2,1,2,1,7,15,1,1
4170,1,1,1,1,2,11,4,1,1
4171,2,2,1,1,2,4,4,1,1
4172,1,2,1,1,2,0,8,1,1
4173,1,2,1,1,2,6,2,1,1
4174,2,2,2,2,1,0,5,2,1
4175,2,2,2,2,1,4,4,1,1
4176,2,1,1,1,1,31,9,2,2
4177,2,1,2,1,1,8,1,2,2
4178,1,1,1,2,2,7,9,1,2
4179,2,1,1,1,2,9,9,2,1
4180,1,2,2,2,1,18,5,2,1
4181,1,1,1,2,2,8,3,1,2
4182,1,2,2,1,2,5,0,2,2
4183,1,2,2,2,1,2,18,1,2
4184,2,2,2,1,1,2,1,1,1
4185,2,1,1,1,1,19,10,2,1
4186,2,2,1,1,1,7,6,1,2
4187,1,1,1,2,1,1,4,2,2
4188,2,2,2,2,1,11,1,1,1
4189,1,2,2,1,2,12,12,2,2
4190,1,2,2,1,2,5,2,1,1
4191,1,1,2,1,2,1,6,1,2
4192,1,1,1,1,1,32,8,1,2
4193,2,2,1,1,1,0,26,2,1
4194,2,2,1,1,1,1,3,2,1
4195,2,2,1,2,1,7,1,1,1
4196,2,1,2,1,2,7,16,1,1
4197,1,1,2,2,2,6,4,2,2
4198,2,2,1,1,2,16,4,1,2
4199,2,1,1,1,1,20,22,2,2
4200,2,2,2,2,1,12,14,2,2
4201,2,2,2,2,1,17,12,2,2
4202,2,2,2,1,1,10,6,2,1
4203,1,2,1,1,2,16,15,2,1
4204,2,2,2,1,2,16,15,1,1
4205,2,2,1,1,1,2,0,2,1
4206,1,2,2,2,1,5,6,2,1
4207,2,2,2,2,2,20,9,2,1
4208,1,1,1,1,2,13,12,2,2
4209,2,2,1,2,1,3,5,1,2
4210,2,2,1,1,2,0,13,2,2
4211,1,2,2,1,1,1,2,1,1
4212,2,2,2,1,1,5,0,2,2
4213,1,2,2,1,2,24,14,2,1
4214,2,1,2,1,2,7,9,1,1
4215,2,2,2,2,2,22,15,1,2
4216,1,2,2,2,2,9,6,1,1
4217,1,2,2,2,2,13,6,1,1
4218,2,2,2,1,2,23,20,2,2
4219,1,1,1,1,2,6,9,2,2
4220,1,2,1,2,2,0,21,1,2
4221,2,2,2,2,2,23,4,2,1
4222,2,2,1,1,1,17,22,2,2
4223,1,2,2,2,1,4,6,2,2
4224,1,2,2,2,2,9,7,1,2
4225,2,1,2,2,2,2,2,1,2
4226,1,1,2,2,1,1,3,1,2
4227,2,1,2,2,1,10,27,1,2
4228,1,2,2,2,1,26,22,1,1
4229,2,1,1,1,1,13,9,1,2
4230,2,2,1,2,1,2,2,1,2
4231,2,1,2,1,2,3,16,2,2
4232,1,2,1,2,2,1,11,1,2
4233,2,2,1,2,2,3,8,1,2
4234,1,1,1,1,1,8,5,2,2
4235,2,1,2,1,1,8,2,1,1
4236,2,1,1,1,1,6,7,2,1
4237,1,1,2,2,1,11,4,2,2
4238,1,1,1,1,2,12,2,1,1
4239,1,1,2,1,2,1,9,2,1
4240,1,2,1,2,2,24,6,1,2
4241,1,1,2,1,1,8,3,2,2
4242,1,1,1,2,2,18,4,1,2
4243,2,2,2,1,2,8,24,2,2
4244,1,2,2,2,2,20,6,2,1
4245,1,1,2,2,2,1,1,2,2
4246,1,1,1,1,2,0,1,1,1
4247,2,1,1,1,2,13,15,1,1
4248,2,2,1,1,1,4,2,2,2
4249,1,1,2,1,1,1,2,2,2
4250,1,1,1,2,1,19,3,2,2
4251,2,2,2,2,1,3,12,1,2
4252,1,1,2,1,1,2,13,2,2
4253,1,2,2,2,2,16,19,2,1
4254,1,1,2,2,2,4,18,1,2
4255,1,1,1,2,2,4,2,2,1
4256,2,2,1,2,1,1,4,2,1
4257,2,2,1,2,1,10,1,1,2
4258,2,1,2,1,1,17,13,1,2
4259,1,1,2,2,1,18,6,2,1
4260,2,1,1,2,1,10,21,2,1
4261,1,1,1,2,2,10,10,2,2
4262,1,2,2,2,1,13,2,1,2
4263,1,1,1,2,2,4,1,2,1
4264,1,2,2,1,1,4,9,1,1
4265,2,1,2,1,1,5,8,2,1
4266,1,2,2,2,2,11,7,2,2
4267,2,1,1,1,2,3,3,1,2
4268,2,2,2,2,1,19,8,1,1
4269,1,2,2,2,2,9,4,2,1
4270,2,1,2,1,2,1,3,1,2
4271,1,2,2,2,1,3,8,1,1
4272,2,2,1,1,1,6,10,1,2
4273,2,2,2,2,2,26,22,2,2
4274,2,1,2,1,2,2,6,2,1
4275,1,2,2,1,1,14,11,1,1
4276,2,2,2,2,2,14,25,2,1
4277,1,2,2,1,1,3,2,2,1
4278,1,2,1,1,2,1,9,2,1
4279,2,1,1,1,1,15,2,1,1
4280,2,1,2,2,2,16,11,1,1
4281,2,1,1,2,1,5,4,1,2
4282,1,2,1,2,2,12,12,2,1
4283,1,1,1,1,2,8,4,2,2
4284,1,1,1,2,1,4,17,2,2
4285,2,2,2,1,2,5,3,1,2
4286,2,2,1,1,1,11,16,2,1
4287,1,2,2,2,2,6,5,1,2
4288,1,2,1,1,1,5,17,2,1
4289,2,2,2,1,1,13,12,2,1
4290,1,2,1,1,1,0,2,1,1
4291,2,2,1,2,1,4,11,2,2
4292,2,1,1,1,2,2,6,2,2
4293,1,1,2,1,1,6,6,2,2
4294,1,2,1,2,1,0,7,1,1
4295,2,2,1,1,1,3,0,2,2
4296,1,1,1,2,2,17,7,1,2
4297,2,2,1,1,1,13,1,1,2
4298,1,1,2,1,1,14,8,2,1
4299,2,1,1,2,1,4,10,2,2
4300,2,2,1,1,2,5,7,1,1
4301,2,1,2,1,2,23,10,1,1
4302,2,2,1,2,2,7,9,2,1
4303,1,1,1,2,2,8,7,2,2
4304,1,2,1,2,2,22,11,1,1
4305,1,1,1,2,2,22,18,2,1
4306,1,1,2,1,2,8,18,1,1
4307,1,1,2,2,2,9,19,2,1
4308,2,1,1,1,1,5,7,1,1
4309,1,2,1,1,1,13,13,2,2
4310,1,2,1,1,1,10,13,2,2
4311,2,2,1,2,1,3,5,2,1
4312,2,1,2,1,2,6,1,2,2
4313,2,1,1,1,1,1,2,2,2
4314,1,1,1,1,2,12,11,1,1
4315,2,2,1,2,2,16,26,1,1
4316,1,2,2,1,1,4,6,1,2
4317,2,1,1,1,1,10,10,1,1
4318,2,2,2,1,1,16,16,1,2
4319,2,1,2,2,2,0,5,1,1
4320,1,2,1,2,1,1,0,2,1
4321,1,2,1,1,1,12,19,1,2
4322,1,1,2,2,2,3,0,1,1
4323,2,1,1,1,1,7,4,1,2
4324,2,1,2,2,2,3,4,2,1
4325,1,2,1,2,2,5,10,1,2
4326,2,2,2,2,1,8,11,1,2
4327,1,1,2,2,2,7,3,2,2
4328,1,1,2,1,2,10,3,1,1
4329,2,2,1,1,2,6,2,1,2
4330,2,1,2,2,1,20,2,2,1
4331,2,2,2,1,2,2,7,2,1
4332,2,2,1,1,1,6,11,1,2
4333,1,2,2,2,2,19,20,2,1
4334,2,2,1,2,2,18,20,2,1
4335,2,2,1,2,1,8,3,1,2
4336,2,2,1,1,2,7,8,1,2
4337,2,2,2,1,2,2,1,1,1
4338,1,1,2,2,1,13,3,1,2
4339,2,2,2,1,2,8,11,1,2
4340,2,2,2,2,1,5,3,1,2
4341,1,1,1,1,2,0,2,1,2
4342,2,2,2,2,1,10,6,2,1
4343,1,1,2,2,1,16,23,2,1
4344,1,2,1,1,1,11,9,2,2
4345,1,2,2,2,2,17,18,1,2
4346,2,2,2,2,2,6,3,1,2
4347,1,1,2,1,1,2,3,2,2
4348,2,1,1,1,1,3,8,2,2
4349,1,2,1,2,1,11,1,1,2
4350,1,2,1,1,2,8,5,1,1
4351,1,1,1,2,2,15,14,1,1
4352,1,2,1,1,2,14,23,2,2
4353,1,1,2,2,1,5,10,2,1
4354,1,1,2,1,1,8,7,2,2
4355,2,2,1,1,2,3,6,2,2
4356,2,2,2,2,2,13,4,2,1
4357,2,2,1,1,2,13,12,2,2
4358,2,2,1,1,2,9,2,2,1
4359,2,2,1,2,2,9,4,2,2
4360,2,1,1,2,1,10,6,2,1
4361,2,2,2,1,1,5,1,1,2
4362,2,2,2,2,1,6,10,1,2
4363,2,2,2,1,1,3,1,1,1
4364,1,2,2,1,1,8,6,2,1
4365,2,2,1,1,1,2,8,1,1
4366,1,2,1,1,1,14,11,1,2
4367,1,1,2,1,2,5,2,1,1
4368,2,1,2,1,1,4,10,2,2
4369,1,1,2,2,1,14,3,2,1
4370,1,2,1,1,1,16,10,2,1
4371,2,2,1,1,1,7,9,1,2
4372,2,1,1,2,1,4,10,1,2
4373,2,1,2,1,2,2,1,1,1
4374,2,1,1,2,2,14,7,2,2
4375,2,2,1,2,2,7,14,2,2
4376,2,1,1,2,2,7,0,2,2
4377,1,2,2,2,1,2,2,2,1
4378,2,1,1,2,1,7,2,2,1
4379,2,1,2,1,1,13,6,1,1
4380,1,2,2,2,2,2,14,1,2
4381,1,2,1,1,1,13,11,1,2
4382,1,1,1,2,1,8,19,1,2
4383,1,1,2,2,2,17,21,2,1
4384,2,2,2,1,1,11,7,2,1
4385,1,1,2,2,2,1,7,1,1
4386,2,2,2,2,1,14,9,2,1
4387,2,1,1,1,2,14,21,1,2
4388,2,2,1,1,2,11,8,2,1
4389,2,1,2,1,1,2,5,2,2
4390,2,1,1,2,2,20,3,2,2
4391,2,2,2,2,2,5,4,1,2
4392,2,2,2,2,2,2,8,2,2
4393,1,2,2,2,2,10,1,2,1
4394,2,2,1,2,2,2,7,2,2
4395,1,2,2,2,2,13,3,2,2
4396,2,2,2,1,2,4,1,2,1
4397,2,2,1,1,1,2,1,2,2
4398,2,2,2,1,2,10,10,2,1
4399,2,1,2,1,2,8,28,1,2
4400,2,1,2,2,2,6,6,1,2
4401,1,2,1,2,1,4,7,2,2
4402,2,1,2,2,1,9,10,1,1
4403,2,2,1,2,1,4,24,2,2
4404,2,2,2,2,2,1,18,1,1
4405,2,2,2,2,2,7,1,1,2
4406,2,1,2,1,1,17,11,1,1
4407,1,2,1,1,1,8,7,1,1
4408,1,1,2,1,1,7,7,1,1
4409,2,1,2,2,2,14,11,2,1
4410,2,1,1,2,2,6,0,2,2
4411,2,2,1,1,2,16,7,1,2
4412,2,1,2,1,2,5,3,2,2
4413,1,1,1,2,2,2,11,1,2
4414,2,2,2,2,2,6,4,2,1
4415,2,1,2,1,2,17,3,2,2
4416,2,2,2,2,2,13,9,1,2
4417,1,2,1,2,1,14,25,1,2
4418,1,1,1,1,2,21,22,2,2
4419,2,1,2,1,2,7,9,2,1
4420,1,2,1,2,2,0,6,2,2
4421,1,2,1,2,1,12,7,1,1
4422,1,1,2,2,1,0,28,1,1
4423,2,1,1,2,2,18,26,2,2
4424,1,2,1,1,2,5,6,2,2
4425,1,1,1,2,1,10,6,2,1
4426,1,2,1,1,2,6,3,1,1
4427,2,1,2,1,2,11,9,1,1
4428,1,2,2,2,2,6,6,2,2
4429,1,2,2,2,1,1,4,2,2
4430,2,2,1,1,2,7,3,2,2
4431,1,1,1,2,2,9,11,1,2
4432,2,2,1,1,2,4,12,1,2
4433,1,2,1,2,2,8,17,2,1
4434,2,1,1,2,1,6,1,2,2
4435,1,1,2,1,1,12,9,1,1
4436,2,2,1,2,2,7,1,2,1
4437,2,1,2,1,2,5,3,2,2
4438,1,1,2,2,1,3,11,2,2
4439,2,2,2,2,2,12,5,2,1
4440,1,2,1,2,1,6,20,2,1
4441,1,2,1,2,2,5,5,2,2
4442,1,2,2,1,1,11,11,2,1
4443,1,2,1,2,2,7,11,2,1
4444,1,1,2,2,2,22,20,2,2
4445,2,1,1,1,1,3,4,1,1
4446,1,2,1,2,2,12,5,2,2
4447,1,1,2,2,1,16,16,1,2
4448,2,2,1,1,1,5,3,1,2
4449,1,1,1,2,2,16,11,2,2
4450,2,1,1,2,1,11,16,1,2
4451,1,2,1,2,2,23,18,2,2
4452,1,2,1,2,1,14,3,2,2
4453,2,1,2,1,2,14,4,1,2
4454,1,2,2,1,1,1,1,2,2
4455,2,2,2,1,1,5,13,1,1
4456,2,2,2,2,1,19,2,2,2
4457,1,2,1,1,1,19,19,2,2
4458,1,1,2,2,1,2,15,2,2
4459,2,2,1,2,1,16,26,2,2
4460,2,1,2,2,2,10,3,2,1
4461,1,2,2,2,2,16,1,1,1
4462,2,2,2,1,2,8,6,2,1
4463,1,2,1,1,2,9,8,2,2
4464,1,1,1,1,1,9,12,2,1
4465,1,2,1,1,1,10,6,1,2
4466,2,1,2,2,2,7,1,1,2
4467,1,1,1,1,1,1,2,2,1
4468,2,2,2,2,2,9,7,1,2
4469,1,2,2,2,1,3,9,1,2
4470,1,1,1,1,2,19,17,2,2
4471,1,1,1,1,2,23,24,1,2
4472,1,1,1,1,2,5,2,2,2
4473,2,2,1,2,2,7,5,1,2
4474,2,2,2,2,2,17,11,2,2
4475,1,2,2,2,2,6,7,1,1
4476,1,2,1,1,2,1,1,1,2
4477,2,2,1,2,2,2,7,2,1
4478,1,2,1,1,2,15,0,1,2
4479,1,2,1,1,1,1,12,2,2
4480,1,1,1,1,2,14,1,1,2
4481,1,1,1,1,1,12,6,1,1
4482,2,1,1,2,1,15,3,2,2
4483,2,2,1,2,2,9,4,2,2
4484,2,1,2,1,1,2,8,2,1
4485,2,2,1,1,1,10,0,1,2
4486,1,1,2,1,2,9,16,1,2
4487,2,2,2,1,1,12,8,2,1
4488,1,2,1,1,1,2,16,2,1
4489,2,1,2,2,1,16,16,2,2
4490,1,1,2,2,1,11,6,2,2
4491,2,1,2,1,2,3,4,1,1
4492,2,1,1,2,1,9,9,2,2
4493,2,1,1,1,2,19,26,2,1
4494,2,2,2,2,2,5,3,2,1
4495,2,1,1,2,1,10,13,1,2
4496,2,2,1,2,1,10,15,2,2
4497,2,2,1,2,2,4,1,2,1
4498,1,1,2,1,1,1,10,2,1
4499,1,1,2,2,1,5,5,2,2
4500,2,2,2,2,1,21,2,1,1
4501,2,1,1,1,1,30,19,2,2
4502,2,1,2,2,1,7,24,2,1
4503,1,1,2,1,1,22,20,1,2
4504,1,1,2,1,2,7,3,2,2
4505,2,1,2,1,2,6,2,1,1
4506,2,2,2,1,2,9,5,2,1
4507,1,1,1,2,2,11,12,2,2
4508,2,1,1,2,2,16,21,1,1
4509,2,1,1,1,1,11,1,2,1
4510,1,2,1,2,2,5,19,2,2
4511,2,2,2,1,1,20,15,2,2
4512,2,1,2,2,1,19,9,2,1
4513,2,2,1,2,1,2,0,2,1
4514,1,1,2,2,1,6,9,2,2
4515,2,1,1,2,1,2,6,1,1
4516,2,1,1,2,2,5,15,2,2
4517,2,1,2,2,2,17,5,1,1
4518,2,2,1,2,2,0,3,1,2
4519,1,2,1,2,2,5,16,2,1
4520,2,2,2,2,2,5,2,2,2
4521,2,2,1,1,1,9,4,1,2
4522,1,1,2,2,2,3,5,1,1
4523,1,1,1,1,2,17,23,1,1
4524,1,2,1,2,1,1,9,1,1
4525,1,1,1,1,2,6,13,2,2
4526,1,1,2,1,1,26,13,2,2
4527,1,1,2,2,1,12,6,2,2
4528,1,2,2,2,1,3,4,2,1
4529,1,2,2,2,1,1,9,1,1
4530,2,2,2,2,1,8,6,2,2
4531,2,1,1,1,2,2,2,1,2
4532,2,1,2,1,1,4,3,1,1
4533,2,1,1,2,2,2,4,1,1
4534,1,1,2,2,2,0,5,2,2
4535,1,2,2,1,2,17,10,1,2
4536,2,1,2,1,2,12,3,2,1
4537,1,1,1,1,2,8,16,1,2
4538,2,1,2,2,2,20,13,2,1
4539,2,2,1,1,1,6,9,1,1
4540,2,1,2,2,2,4,2,2,2
4541,2,1,2,2,1,7,20,1,2
4542,2,2,1,1,1,4,8,2,2
4543,2,2,2,2,1,16,19,2,2
4544,2,1,1,2,2,5,4,2,2
4545,1,1,2,2,1,19,5,1,1
4546,2,2,1,2,2,1,8,2,2
4547,1,2,2,1,1,4,0,1,2
4548,2,1,1,1,1,10,13,2,1
4549,1,2,2,2,2,3,8,1,1
4550,2,1,2,1,2,3,2,2,1
4551,1,2,2,2,2,9,21,1,2
4552,2,2,1,2,2,1,4,2,2
4553,2,1,2,1,2,11,9,2,2
4554,2,2,1,1,2,6,14,2,2
4555,1,1,1,2,1,18,7,2,1
4556,2,1,1,1,2,7,7,1,1
4557,2,2,1,1,1,3,15,2,1
4558,2,2,1,1,1,1,2,1,2
4559,1,1,1,1,2,10,10,1,2
4560,1,1,1,2,2,1,2,1,1
4561,2,2,2,2,1,14,8,1,2
4562,1,2,2,1,1,14,4,1,2
4563,2,1,1,1,1,7,7,2,2
4564,1,1,1,2,2,2,23,2,1
4565,1,1,1,2,2,1,18,1,1
4566,2,2,2,2,2,3,14,1,1
4567,2,2,2,2,1,6,13,1,2
4568,1,2,2,2,1,18,9,2,2
4569,2,1,1,2,2,18,9,2,1
4570,2,1,1,2,1,22,5,2,1
4571,2,2,1,2,1,14,11,1,1
4572,1,2,2,1,1,7,4,1,1
4573,1,1,1,2,1,9,12,2,2
4574,1,1,2,2,2,14,8,1,1
4575,1,1,1,2,1,20,18,2,2
4576,2,2,1,2,2,1,4,1,1
4577,1,2,2,2,2,8,15,2,1
4578,1,2,2,2,1,1,0,1,1
4579,1,1,1,1,2,16,2,1,1
4580,2,1,1,2,1,10,6,2,1
4581,2,2,1,2,2,12,8,1,1
4582,2,2,2,1,2,14,21,1,1
4583,1,1,1,2,1,3,13,1,1
4584,1,2,1,1,1,3,4,2,2
4585,1,1,2,2,1,10,1,1,1
4586,1,2,1,1,1,3,12,1,1
4587,2,2,1,1,2,7,3,2,1
4588,2,2,1,1,2,16,0,2,2
4589,1,2,2,1,1,8,11,1,2
4590,2,2,1,2,2,13,8,2,1
4591,1,2,2,1,2,23,4,2,2
4592,2,2,1,1,1,2,5,2,1
4593,1,1,1,2,1,2,15,1,1
4594,1,2,2,2,2,6,30,1,2
4595,2,2,2,2,1,10,2,2,1
4596,1,2,2,2,1,6,5,2,2
4597,1,2,2,2,1,15,8,1,2
4598,1,1,1,2,2,11,5,1,2
4599,2,1,1,1,2,1,7,2,2
4600,2,1,2,1,1,3,3,2,1
4601,2,1,2,1,1,0,4,1,2
4602,1,2,2,1,2,5,14,1,2
4603,2,2,1,2,1,5,3,2,2
4604,2,2,2,2,2,0,8,1,2
4605,2,1,1,2,2,18,11,1,2
4606,1,2,1,2,2,17,14,1,1
4607,1,1,1,1,1,13,2,2,1
4608,2,1,1,2,1,1,10,1,2
4609,2,2,1,2,1,14,12,2,1
4610,1,1,1,1,1,11,4,1,2
4611,2,1,2,1,2,22,26,2,2
4612,2,1,1,1,2,23,25,1,1
4613,1,2,1,1,1,15,17,1,2
4614,1,1,2,2,1,1,6,2,2
4615,2,2,1,1,2,2,7,2,1
4616,2,1,1,1,1,9,5,2,2
4617,1,2,2,2,1,2,2,1,2
4618,1,2,1,2,1,5,3,1,2
4619,1,1,1,1,1,12,4,1,1
4620,2,2,1,2,1,19,8,1,2
4621,2,1,1,1,1,1,16,2,1
4622,1,1,1,2,2,16,11,1,1
4623,2,1,1,1,2,3,7,1,1
4624,2,2,1,2,1,8,8,2,2
4625,1,2,2,1,1,1,4,2,2
4626,2,1,1,1,2,8,1,2,1
4627,2,2,2,2,2,1,2,1,2
4628,2,1,2,1,1,16,8,2,2
4629,2,2,2,1,1,2,1,2,2
4630,1,2,2,1,2,21,3,1,1
4631,1,2,2,1,1,13,6,1,2
4632,1,2,1,2,2,12,6,1,2
4633,1,1,2,2,1,9,5,1,2
4634,2,1,1,1,1,1,8,1,2
4635,1,2,2,1,2,9,17,2,2
4636,1,1,2,2,2,2,3,1,1
4637,2,2,2,2,2,0,5,1,1
4638,1,1,2,2,2,18,14,1,1
4639,2,2,2,2,2,9,3,2,1
4640,1,2,1,1,1,17,13,1,2
4641,2,1,1,1,1,23,1,2,1
4642,1,1,2,2,1,10,11,1,1
4643,1,1,2,2,1,24,1,1,2
4644,2,2,1,2,2,3,3,1,2
4645,1,1,1,2,2,19,14,2,1
4646,2,2,1,1,2,11,21,2,1
4647,2,1,1,1,2,6,10,2,1
4648,2,1,2,2,1,8,13,1,2
4649,2,2,1,2,2,4,13,2,2
4650,1,2,1,1,1,2,3,1,2
4651,1,2,1,2,2,25,17,2,1
4652,1,1,2,1,2,7,10,2,1
4653,2,2,2,2,2,11,17,1,2
4654,2,1,2,1,1,0,8,2,1
4655,1,1,1,2,2,1,14,1,2
4656,2,1,1,1,1,1,11,1,2
4657,2,1,1,1,1,9,17,2,2
4658,2,1,1,1,1,4,3,1,1
4659,1,1,1,1,2,2,26,1,1
4660,1,2,1,1,2,10,2,1,2
4661,1,2,2,2,2,8,1,2,1
4662,2,2,2,1,1,1,3,2,1
4663,2,2,2,1,2,9,2,1,2
4664,2,1,1,2,2,10,2,1,1
4665,1,1,1,2,1,0,23,1,2
4666,2,1,1,2,2,4,1,2,2
4667,2,2,2,1,2,16,27,2,2
4668,1,1,1,1,2,7,1,1,2
4669,1,2,1,2,1,6,10,2,2
4670,1,1,2,2,2,3,0,1,1
4671,2,1,1,2,2,8,6,1,2
4672,2,1,1,1,1,1,4,1,1
4673,1,2,2,1,1,12,3,1,2
4674,1,1,2,2,1,2,0,2,2
4675,2,2,2,1,1,13,1,2,1
4676,2,1,2,1,2,13,16,2,2
4677,1,1,1,1,2,4,2,2,2
4678,2,2,2,1,2,5,5,1,1
4679,1,1,2,2,1,28,21,1,1
4680,1,1,1,1,2,22,16,1,1
4681,1,1,1,2,1,9,21,1,2
4682,2,2,2,1,1,2,4,1,1
4683,1,2,2,2,1,6,3,2,2
4684,2,2,1,1,1,7,2,1,2
4685,2,2,1,1,2,5,18,2,1
4686,2,1,2,2,2,5,10,1,2
4687,1,2,2,1,1,2,8,1,1
4688,2,1,1,1,2,11,13,1,1
4689,1,2,1,2,1,0,16,2,1
4690,2,2,2,1,2,16,32,1,2
4691,1,1,1,1,1,14,14,2,2
4692,1,2,1,2,1,14,13,2,2
4693,2,1,1,2,2,1,3,1,2
4694,1,1,2,2,2,12,14,1,2
4695,2,2,2,2,1,3,3,2,1
4696,2,1,1,2,2,5,10,1,1
4697,2,2,1,2,2,13,10,1,1
4698,1,1,1,2,1,13,5,2,1
4699,1,1,1,2,2,1,2,1,2
4700,1,2,1,1,1,6,0,1,2
4701,1,2,2,1,2,0,2,1,2
